political_subdivision,election_date,election_name,total provisional ballots,total provisional ballots counted,precinct_number,reg_voters,race_name,candidate_name,party code,early_votes,election_votes
Gregg County,11/08/2022,General,105,63,1,1729,U.S. REPRESENTATIVE DISTRICT 1,NATHANIEL MORAN,REP,496,165
Gregg County,11/08/2022,General,105,63,1,1729,U.S. REPRESENTATIVE DISTRICT 1,JRMAR (JJ) JEFFERSON,DEM,163,69
Gregg County,11/08/2022,General,105,63,1,1729,GOVERNOR,GREG ABBOTT,REP,485,160
Gregg County,11/08/2022,General,105,63,1,1729,GOVERNOR,BETO O'ROURKE,DEM,165,67
Gregg County,11/08/2022,General,105,63,1,1729,GOVERNOR,MARK TIPPETTS,LIB,5,5
Gregg County,11/08/2022,General,105,63,1,1729,GOVERNOR,DELILAH BARRIOS,GRN,3,2
Gregg County,11/08/2022,General,105,63,1,1729,GOVERNOR,JACQUELINE ABERNATHY,,0,0
Gregg County,11/08/2022,General,105,63,1,1729,GOVERNOR,MARK V. GOLOBY,,0,0
Gregg County,11/08/2022,General,105,63,1,1729,GOVERNOR,Rejected write-ins,,0,0
Gregg County,11/08/2022,General,105,63,1,1729,GOVERNOR,Unassigned write-ins,,0,0
Gregg County,11/08/2022,General,105,63,1,1729,LIEUTENANT GOVERNOR,DAN PATRICK,REP,470,156
Gregg County,11/08/2022,General,105,63,1,1729,LIEUTENANT GOVERNOR,MIKE COLLIER,DEM,167,63
Gregg County,11/08/2022,General,105,63,1,1729,LIEUTENANT GOVERNOR,SHANNA STEELE,LIB,17,14
Gregg County,11/08/2022,General,105,63,1,1729,ATTORNEY GENERAL,KEN PAXTON,REP,467,158
Gregg County,11/08/2022,General,105,63,1,1729,ATTORNEY GENERAL,ROCHELLE MERCEDES GARZA,DEM,165,70
Gregg County,11/08/2022,General,105,63,1,1729,ATTORNEY GENERAL,MARK ASH,LIB,20,6
Gregg County,11/08/2022,General,105,63,1,1729,COMPTROLLER OF PUBLIC ACCOUNTS,GLENN HEGAR,REP,485,164
Gregg County,11/08/2022,General,105,63,1,1729,COMPTROLLER OF PUBLIC ACCOUNTS,JANET T. DUDDING,DEM,155,62
Gregg County,11/08/2022,General,105,63,1,1729,COMPTROLLER OF PUBLIC ACCOUNTS,V. ALONZO ECHEVARRIA-GARZA,LIB,12,6
Gregg County,11/08/2022,General,105,63,1,1729,COMMISSIONER OF THE GENERAL LAND OFFICE,DAWN BUCKINGHAM,REP,474,160
Gregg County,11/08/2022,General,105,63,1,1729,COMMISSIONER OF THE GENERAL LAND OFFICE,JAY KLEBERG,DEM,167,66
Gregg County,11/08/2022,General,105,63,1,1729,COMMISSIONER OF THE GENERAL LAND OFFICE,"ALFRED MOLISON, JR",LIB,11,6
Gregg County,11/08/2022,General,105,63,1,1729,COMMISSIONER OF THE GENERAL LAND OFFICE,CARRIE EVELYN MENGER,,0,0
Gregg County,11/08/2022,General,105,63,1,1729,COMMISSIONER OF THE GENERAL LAND OFFICE,Rejected write-ins,,0,0
Gregg County,11/08/2022,General,105,63,1,1729,COMMISSIONER OF THE GENERAL LAND OFFICE,Unassigned write-ins,,0,0
Gregg County,11/08/2022,General,105,63,1,1729,COMMISSIONER OF AGRICULTURE,SID MILLER,REP,480,162
Gregg County,11/08/2022,General,105,63,1,1729,COMMISSIONER OF AGRICULTURE,SUSAN HAYS,DEM,173,69
Gregg County,11/08/2022,General,105,63,1,1729,RAILROAD COMMISSIONER,WAYNE CHRISTIAN,REP,478,164
Gregg County,11/08/2022,General,105,63,1,1729,RAILROAD COMMISSIONER,LUKE WARFORD,DEM,158,60
Gregg County,11/08/2022,General,105,63,1,1729,RAILROAD COMMISSIONER,JAIME ANDRES DIEZ,LIB,12,7
Gregg County,11/08/2022,General,105,63,1,1729,RAILROAD COMMISSIONER,HUNTER WAYNE CROW,GRN,6,2
Gregg County,11/08/2022,General,105,63,1,1729,"JUSTICE, SUPREME COURT, PLACE 3",DEBRA LEHRMANN,REP,476,161
Gregg County,11/08/2022,General,105,63,1,1729,"JUSTICE, SUPREME COURT, PLACE 3",ERIN A NOWELL,DEM,155,63
Gregg County,11/08/2022,General,105,63,1,1729,"JUSTICE, SUPREME COURT, PLACE 3",THOMAS EDWARD OXFORD,LIB,20,11
Gregg County,11/08/2022,General,105,63,1,1729,"JUSTICE, SUPREME COURT, PLACE 5",REBECA HUDDLE,REP,487,166
Gregg County,11/08/2022,General,105,63,1,1729,"JUSTICE, SUPREME COURT, PLACE 5",AMANDA REICHEK,DEM,160,68
Gregg County,11/08/2022,General,105,63,1,1729,"JUSTICE, SUPREME COURT, PLACE 9",EVAN YOUNG,REP,487,165
Gregg County,11/08/2022,General,105,63,1,1729,"JUSTICE, SUPREME COURT, PLACE 9",JULIA MALDONADO,DEM,161,66
Gregg County,11/08/2022,General,105,63,1,1729,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 5",SCOTT WALKER,REP,490,165
Gregg County,11/08/2022,General,105,63,1,1729,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 5",DANA HUFFMAN,DEM,160,66
Gregg County,11/08/2022,General,105,63,1,1729,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 6","JESSE F. MCCLURE, III",REP,488,167
Gregg County,11/08/2022,General,105,63,1,1729,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 6",ROBERT JOHNSON,DEM,161,64
Gregg County,11/08/2022,General,105,63,1,1729,COUNTY TAX ASSESSOR-COLLECTOR - UNEXPIRED TERM,MICHELLE TERRY,REP,504,169
Gregg County,11/08/2022,General,105,63,1,1729,COUNTY TAX ASSESSOR-COLLECTOR - UNEXPIRED TERM,KEETH JOHNSON,DEM,150,63
Gregg County,11/08/2022,General,105,63,2,3889,U.S. REPRESENTATIVE DISTRICT 1,NATHANIEL MORAN,REP,1130,333
Gregg County,11/08/2022,General,105,63,2,3889,U.S. REPRESENTATIVE DISTRICT 1,JRMAR (JJ) JEFFERSON,DEM,351,159
Gregg County,11/08/2022,General,105,63,2,3889,GOVERNOR,GREG ABBOTT,REP,1107,329
Gregg County,11/08/2022,General,105,63,2,3889,GOVERNOR,BETO O'ROURKE,DEM,356,158
Gregg County,11/08/2022,General,105,63,2,3889,GOVERNOR,MARK TIPPETTS,LIB,15,5
Gregg County,11/08/2022,General,105,63,2,3889,GOVERNOR,DELILAH BARRIOS,GRN,3,1
Gregg County,11/08/2022,General,105,63,2,3889,GOVERNOR,JACQUELINE ABERNATHY,,0,0
Gregg County,11/08/2022,General,105,63,2,3889,GOVERNOR,MARK V. GOLOBY,,0,0
Gregg County,11/08/2022,General,105,63,2,3889,GOVERNOR,Rejected write-ins,,0,0
Gregg County,11/08/2022,General,105,63,2,3889,GOVERNOR,Unassigned write-ins,,0,0
Gregg County,11/08/2022,General,105,63,2,3889,LIEUTENANT GOVERNOR,DAN PATRICK,REP,1071,321
Gregg County,11/08/2022,General,105,63,2,3889,LIEUTENANT GOVERNOR,MIKE COLLIER,DEM,368,156
Gregg County,11/08/2022,General,105,63,2,3889,LIEUTENANT GOVERNOR,SHANNA STEELE,LIB,40,14
Gregg County,11/08/2022,General,105,63,2,3889,ATTORNEY GENERAL,KEN PAXTON,REP,1041,322
Gregg County,11/08/2022,General,105,63,2,3889,ATTORNEY GENERAL,ROCHELLE MERCEDES GARZA,DEM,383,153
Gregg County,11/08/2022,General,105,63,2,3889,ATTORNEY GENERAL,MARK ASH,LIB,42,16
Gregg County,11/08/2022,General,105,63,2,3889,COMPTROLLER OF PUBLIC ACCOUNTS,GLENN HEGAR,REP,1103,325
Gregg County,11/08/2022,General,105,63,2,3889,COMPTROLLER OF PUBLIC ACCOUNTS,JANET T. DUDDING,DEM,345,145
Gregg County,11/08/2022,General,105,63,2,3889,COMPTROLLER OF PUBLIC ACCOUNTS,V. ALONZO ECHEVARRIA-GARZA,LIB,23,16
Gregg County,11/08/2022,General,105,63,2,3889,COMMISSIONER OF THE GENERAL LAND OFFICE,DAWN BUCKINGHAM,REP,1070,306
Gregg County,11/08/2022,General,105,63,2,3889,COMMISSIONER OF THE GENERAL LAND OFFICE,JAY KLEBERG,DEM,374,161
Gregg County,11/08/2022,General,105,63,2,3889,COMMISSIONER OF THE GENERAL LAND OFFICE,"ALFRED MOLISON, JR",LIB,18,18
Gregg County,11/08/2022,General,105,63,2,3889,COMMISSIONER OF THE GENERAL LAND OFFICE,CARRIE EVELYN MENGER,,0,0
Gregg County,11/08/2022,General,105,63,2,3889,COMMISSIONER OF THE GENERAL LAND OFFICE,Rejected write-ins,,0,0
Gregg County,11/08/2022,General,105,63,2,3889,COMMISSIONER OF THE GENERAL LAND OFFICE,Unassigned write-ins,,0,0
Gregg County,11/08/2022,General,105,63,2,3889,COMMISSIONER OF AGRICULTURE,SID MILLER,REP,1088,325
Gregg County,11/08/2022,General,105,63,2,3889,COMMISSIONER OF AGRICULTURE,SUSAN HAYS,DEM,381,162
Gregg County,11/08/2022,General,105,63,2,3889,RAILROAD COMMISSIONER,WAYNE CHRISTIAN,REP,1095,323
Gregg County,11/08/2022,General,105,63,2,3889,RAILROAD COMMISSIONER,LUKE WARFORD,DEM,343,147
Gregg County,11/08/2022,General,105,63,2,3889,RAILROAD COMMISSIONER,JAIME ANDRES DIEZ,LIB,26,11
Gregg County,11/08/2022,General,105,63,2,3889,RAILROAD COMMISSIONER,HUNTER WAYNE CROW,GRN,6,4
Gregg County,11/08/2022,General,105,63,2,3889,"JUSTICE, SUPREME COURT, PLACE 3",DEBRA LEHRMANN,REP,1108,321
Gregg County,11/08/2022,General,105,63,2,3889,"JUSTICE, SUPREME COURT, PLACE 3",ERIN A NOWELL,DEM,341,153
Gregg County,11/08/2022,General,105,63,2,3889,"JUSTICE, SUPREME COURT, PLACE 3",THOMAS EDWARD OXFORD,LIB,18,13
Gregg County,11/08/2022,General,105,63,2,3889,"JUSTICE, SUPREME COURT, PLACE 5",REBECA HUDDLE,REP,1118,332
Gregg County,11/08/2022,General,105,63,2,3889,"JUSTICE, SUPREME COURT, PLACE 5",AMANDA REICHEK,DEM,351,155
Gregg County,11/08/2022,General,105,63,2,3889,"JUSTICE, SUPREME COURT, PLACE 9",EVAN YOUNG,REP,1121,332
Gregg County,11/08/2022,General,105,63,2,3889,"JUSTICE, SUPREME COURT, PLACE 9",JULIA MALDONADO,DEM,351,155
Gregg County,11/08/2022,General,105,63,2,3889,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 5",SCOTT WALKER,REP,1111,335
Gregg County,11/08/2022,General,105,63,2,3889,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 5",DANA HUFFMAN,DEM,351,149
Gregg County,11/08/2022,General,105,63,2,3889,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 6","JESSE F. MCCLURE, III",REP,1111,332
Gregg County,11/08/2022,General,105,63,2,3889,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 6",ROBERT JOHNSON,DEM,344,151
Gregg County,11/08/2022,General,105,63,2,3889,COUNTY TAX ASSESSOR-COLLECTOR - UNEXPIRED TERM,MICHELLE TERRY,REP,1144,337
Gregg County,11/08/2022,General,105,63,2,3889,COUNTY TAX ASSESSOR-COLLECTOR - UNEXPIRED TERM,KEETH JOHNSON,DEM,319,147
Gregg County,11/08/2022,General,105,63,3,2285,U.S. REPRESENTATIVE DISTRICT 1,NATHANIEL MORAN,REP,593,202
Gregg County,11/08/2022,General,105,63,3,2285,U.S. REPRESENTATIVE DISTRICT 1,JRMAR (JJ) JEFFERSON,DEM,179,76
Gregg County,11/08/2022,General,105,63,3,2285,GOVERNOR,GREG ABBOTT,REP,589,201
Gregg County,11/08/2022,General,105,63,3,2285,GOVERNOR,BETO O'ROURKE,DEM,182,73
Gregg County,11/08/2022,General,105,63,3,2285,GOVERNOR,MARK TIPPETTS,LIB,3,4
Gregg County,11/08/2022,General,105,63,3,2285,GOVERNOR,DELILAH BARRIOS,GRN,0,0
Gregg County,11/08/2022,General,105,63,3,2285,GOVERNOR,JACQUELINE ABERNATHY,,0,0
Gregg County,11/08/2022,General,105,63,3,2285,GOVERNOR,MARK V. GOLOBY,,0,0
Gregg County,11/08/2022,General,105,63,3,2285,GOVERNOR,Rejected write-ins,,0,0
Gregg County,11/08/2022,General,105,63,3,2285,GOVERNOR,Unassigned write-ins,,0,0
Gregg County,11/08/2022,General,105,63,3,2285,LIEUTENANT GOVERNOR,DAN PATRICK,REP,570,195
Gregg County,11/08/2022,General,105,63,3,2285,LIEUTENANT GOVERNOR,MIKE COLLIER,DEM,191,74
Gregg County,11/08/2022,General,105,63,3,2285,LIEUTENANT GOVERNOR,SHANNA STEELE,LIB,9,6
Gregg County,11/08/2022,General,105,63,3,2285,ATTORNEY GENERAL,KEN PAXTON,REP,557,197
Gregg County,11/08/2022,General,105,63,3,2285,ATTORNEY GENERAL,ROCHELLE MERCEDES GARZA,DEM,194,73
Gregg County,11/08/2022,General,105,63,3,2285,ATTORNEY GENERAL,MARK ASH,LIB,15,5
Gregg County,11/08/2022,General,105,63,3,2285,COMPTROLLER OF PUBLIC ACCOUNTS,GLENN HEGAR,REP,582,203
Gregg County,11/08/2022,General,105,63,3,2285,COMPTROLLER OF PUBLIC ACCOUNTS,JANET T. DUDDING,DEM,174,70
Gregg County,11/08/2022,General,105,63,3,2285,COMPTROLLER OF PUBLIC ACCOUNTS,V. ALONZO ECHEVARRIA-GARZA,LIB,8,3
Gregg County,11/08/2022,General,105,63,3,2285,COMMISSIONER OF THE GENERAL LAND OFFICE,DAWN BUCKINGHAM,REP,572,198
Gregg County,11/08/2022,General,105,63,3,2285,COMMISSIONER OF THE GENERAL LAND OFFICE,JAY KLEBERG,DEM,186,68
Gregg County,11/08/2022,General,105,63,3,2285,COMMISSIONER OF THE GENERAL LAND OFFICE,"ALFRED MOLISON, JR",LIB,7,9
Gregg County,11/08/2022,General,105,63,3,2285,COMMISSIONER OF THE GENERAL LAND OFFICE,CARRIE EVELYN MENGER,,0,0
Gregg County,11/08/2022,General,105,63,3,2285,COMMISSIONER OF THE GENERAL LAND OFFICE,Rejected write-ins,,0,0
Gregg County,11/08/2022,General,105,63,3,2285,COMMISSIONER OF THE GENERAL LAND OFFICE,Unassigned write-ins,,0,0
Gregg County,11/08/2022,General,105,63,3,2285,COMMISSIONER OF AGRICULTURE,SID MILLER,REP,585,200
Gregg County,11/08/2022,General,105,63,3,2285,COMMISSIONER OF AGRICULTURE,SUSAN HAYS,DEM,187,76
Gregg County,11/08/2022,General,105,63,3,2285,RAILROAD COMMISSIONER,WAYNE CHRISTIAN,REP,580,197
Gregg County,11/08/2022,General,105,63,3,2285,RAILROAD COMMISSIONER,LUKE WARFORD,DEM,177,72
Gregg County,11/08/2022,General,105,63,3,2285,RAILROAD COMMISSIONER,JAIME ANDRES DIEZ,LIB,4,7
Gregg County,11/08/2022,General,105,63,3,2285,RAILROAD COMMISSIONER,HUNTER WAYNE CROW,GRN,4,1
Gregg County,11/08/2022,General,105,63,3,2285,"JUSTICE, SUPREME COURT, PLACE 3",DEBRA LEHRMANN,REP,582,201
Gregg County,11/08/2022,General,105,63,3,2285,"JUSTICE, SUPREME COURT, PLACE 3",ERIN A NOWELL,DEM,176,69
Gregg County,11/08/2022,General,105,63,3,2285,"JUSTICE, SUPREME COURT, PLACE 3",THOMAS EDWARD OXFORD,LIB,9,8
Gregg County,11/08/2022,General,105,63,3,2285,"JUSTICE, SUPREME COURT, PLACE 5",REBECA HUDDLE,REP,588,202
Gregg County,11/08/2022,General,105,63,3,2285,"JUSTICE, SUPREME COURT, PLACE 5",AMANDA REICHEK,DEM,181,73
Gregg County,11/08/2022,General,105,63,3,2285,"JUSTICE, SUPREME COURT, PLACE 9",EVAN YOUNG,REP,587,201
Gregg County,11/08/2022,General,105,63,3,2285,"JUSTICE, SUPREME COURT, PLACE 9",JULIA MALDONADO,DEM,181,76
Gregg County,11/08/2022,General,105,63,3,2285,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 5",SCOTT WALKER,REP,581,203
Gregg County,11/08/2022,General,105,63,3,2285,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 5",DANA HUFFMAN,DEM,186,72
Gregg County,11/08/2022,General,105,63,3,2285,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 6","JESSE F. MCCLURE, III",REP,582,200
Gregg County,11/08/2022,General,105,63,3,2285,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 6",ROBERT JOHNSON,DEM,185,73
Gregg County,11/08/2022,General,105,63,3,2285,COUNTY TAX ASSESSOR-COLLECTOR - UNEXPIRED TERM,MICHELLE TERRY,REP,601,203
Gregg County,11/08/2022,General,105,63,3,2285,COUNTY TAX ASSESSOR-COLLECTOR - UNEXPIRED TERM,KEETH JOHNSON,DEM,166,69
Gregg County,11/08/2022,General,105,63,4,3399,U.S. REPRESENTATIVE DISTRICT 1,NATHANIEL MORAN,REP,1223,421
Gregg County,11/08/2022,General,105,63,4,3399,U.S. REPRESENTATIVE DISTRICT 1,JRMAR (JJ) JEFFERSON,DEM,277,77
Gregg County,11/08/2022,General,105,63,4,3399,GOVERNOR,GREG ABBOTT,REP,1212,416
Gregg County,11/08/2022,General,105,63,4,3399,GOVERNOR,BETO O'ROURKE,DEM,283,74
Gregg County,11/08/2022,General,105,63,4,3399,GOVERNOR,MARK TIPPETTS,LIB,10,7
Gregg County,11/08/2022,General,105,63,4,3399,GOVERNOR,DELILAH BARRIOS,GRN,0,3
Gregg County,11/08/2022,General,105,63,4,3399,GOVERNOR,JACQUELINE ABERNATHY,,0,1
Gregg County,11/08/2022,General,105,63,4,3399,GOVERNOR,MARK V. GOLOBY,,0,0
Gregg County,11/08/2022,General,105,63,4,3399,GOVERNOR,Rejected write-ins,,0,0
Gregg County,11/08/2022,General,105,63,4,3399,GOVERNOR,Unassigned write-ins,,0,0
Gregg County,11/08/2022,General,105,63,4,3399,LIEUTENANT GOVERNOR,DAN PATRICK,REP,1183,408
Gregg County,11/08/2022,General,105,63,4,3399,LIEUTENANT GOVERNOR,MIKE COLLIER,DEM,291,76
Gregg County,11/08/2022,General,105,63,4,3399,LIEUTENANT GOVERNOR,SHANNA STEELE,LIB,27,14
Gregg County,11/08/2022,General,105,63,4,3399,ATTORNEY GENERAL,KEN PAXTON,REP,1165,398
Gregg County,11/08/2022,General,105,63,4,3399,ATTORNEY GENERAL,ROCHELLE MERCEDES GARZA,DEM,294,77
Gregg County,11/08/2022,General,105,63,4,3399,ATTORNEY GENERAL,MARK ASH,LIB,30,21
Gregg County,11/08/2022,General,105,63,4,3399,COMPTROLLER OF PUBLIC ACCOUNTS,GLENN HEGAR,REP,1208,419
Gregg County,11/08/2022,General,105,63,4,3399,COMPTROLLER OF PUBLIC ACCOUNTS,JANET T. DUDDING,DEM,258,62
Gregg County,11/08/2022,General,105,63,4,3399,COMPTROLLER OF PUBLIC ACCOUNTS,V. ALONZO ECHEVARRIA-GARZA,LIB,19,14
Gregg County,11/08/2022,General,105,63,4,3399,COMMISSIONER OF THE GENERAL LAND OFFICE,DAWN BUCKINGHAM,REP,1184,405
Gregg County,11/08/2022,General,105,63,4,3399,COMMISSIONER OF THE GENERAL LAND OFFICE,JAY KLEBERG,DEM,287,69
Gregg County,11/08/2022,General,105,63,4,3399,COMMISSIONER OF THE GENERAL LAND OFFICE,"ALFRED MOLISON, JR",LIB,17,19
Gregg County,11/08/2022,General,105,63,4,3399,COMMISSIONER OF THE GENERAL LAND OFFICE,CARRIE EVELYN MENGER,,0,0
Gregg County,11/08/2022,General,105,63,4,3399,COMMISSIONER OF THE GENERAL LAND OFFICE,Rejected write-ins,,0,0
Gregg County,11/08/2022,General,105,63,4,3399,COMMISSIONER OF THE GENERAL LAND OFFICE,Unassigned write-ins,,0,0
Gregg County,11/08/2022,General,105,63,4,3399,COMMISSIONER OF AGRICULTURE,SID MILLER,REP,1206,420
Gregg County,11/08/2022,General,105,63,4,3399,COMMISSIONER OF AGRICULTURE,SUSAN HAYS,DEM,286,74
Gregg County,11/08/2022,General,105,63,4,3399,RAILROAD COMMISSIONER,WAYNE CHRISTIAN,REP,1201,407
Gregg County,11/08/2022,General,105,63,4,3399,RAILROAD COMMISSIONER,LUKE WARFORD,DEM,262,61
Gregg County,11/08/2022,General,105,63,4,3399,RAILROAD COMMISSIONER,JAIME ANDRES DIEZ,LIB,17,21
Gregg County,11/08/2022,General,105,63,4,3399,RAILROAD COMMISSIONER,HUNTER WAYNE CROW,GRN,6,3
Gregg County,11/08/2022,General,105,63,4,3399,"JUSTICE, SUPREME COURT, PLACE 3",DEBRA LEHRMANN,REP,1207,406
Gregg County,11/08/2022,General,105,63,4,3399,"JUSTICE, SUPREME COURT, PLACE 3",ERIN A NOWELL,DEM,268,70
Gregg County,11/08/2022,General,105,63,4,3399,"JUSTICE, SUPREME COURT, PLACE 3",THOMAS EDWARD OXFORD,LIB,15,18
Gregg County,11/08/2022,General,105,63,4,3399,"JUSTICE, SUPREME COURT, PLACE 5",REBECA HUDDLE,REP,1216,419
Gregg County,11/08/2022,General,105,63,4,3399,"JUSTICE, SUPREME COURT, PLACE 5",AMANDA REICHEK,DEM,275,75
Gregg County,11/08/2022,General,105,63,4,3399,"JUSTICE, SUPREME COURT, PLACE 9",EVAN YOUNG,REP,1210,426
Gregg County,11/08/2022,General,105,63,4,3399,"JUSTICE, SUPREME COURT, PLACE 9",JULIA MALDONADO,DEM,277,68
Gregg County,11/08/2022,General,105,63,4,3399,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 5",SCOTT WALKER,REP,1215,422
Gregg County,11/08/2022,General,105,63,4,3399,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 5",DANA HUFFMAN,DEM,273,70
Gregg County,11/08/2022,General,105,63,4,3399,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 6","JESSE F. MCCLURE, III",REP,1213,422
Gregg County,11/08/2022,General,105,63,4,3399,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 6",ROBERT JOHNSON,DEM,268,70
Gregg County,11/08/2022,General,105,63,4,3399,COUNTY TAX ASSESSOR-COLLECTOR - UNEXPIRED TERM,MICHELLE TERRY,REP,1236,428
Gregg County,11/08/2022,General,105,63,4,3399,COUNTY TAX ASSESSOR-COLLECTOR - UNEXPIRED TERM,KEETH JOHNSON,DEM,250,66
Gregg County,11/08/2022,General,105,63,5,4095,U.S. REPRESENTATIVE DISTRICT 1,NATHANIEL MORAN,REP,1212,405
Gregg County,11/08/2022,General,105,63,5,4095,U.S. REPRESENTATIVE DISTRICT 1,JRMAR (JJ) JEFFERSON,DEM,282,122
Gregg County,11/08/2022,General,105,63,5,4095,GOVERNOR,GREG ABBOTT,REP,1214,396
Gregg County,11/08/2022,General,105,63,5,4095,GOVERNOR,BETO O'ROURKE,DEM,281,122
Gregg County,11/08/2022,General,105,63,5,4095,GOVERNOR,MARK TIPPETTS,LIB,7,5
Gregg County,11/08/2022,General,105,63,5,4095,GOVERNOR,DELILAH BARRIOS,GRN,0,2
Gregg County,11/08/2022,General,105,63,5,4095,GOVERNOR,JACQUELINE ABERNATHY,,0,0
Gregg County,11/08/2022,General,105,63,5,4095,GOVERNOR,MARK V. GOLOBY,,0,0
Gregg County,11/08/2022,General,105,63,5,4095,GOVERNOR,Rejected write-ins,,0,1
Gregg County,11/08/2022,General,105,63,5,4095,GOVERNOR,Unassigned write-ins,,0,0
Gregg County,11/08/2022,General,105,63,5,4095,LIEUTENANT GOVERNOR,DAN PATRICK,REP,1179,394
